Id,SalePrice,Mo Sold,Yr Sold,Overall Qual,Overall Cond,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Mas Vnr Area,Full Bath,Garage Yr Blt,Bedroom AbvGr,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Lot Frontage,Open Porch SF,Wood Deck SF,Fence,Pool Area,MS Zoning,Alley,Central Air,Low Qual Fin SF,Exter Qual,Exter Cond,Bsmt Qual,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,fine_neighbour,fine_garage_type,mv,garage_finish,zone1,zone2,Grvl,Pave,VinylSd1,VinylSd2,Pconc,reg_lot,np_bsmt_expo,sale_new,bsmtscore,garagescore
596,117500,7,2009,5,6,925,429.0,1.0,925.0,925,1965,1965,0.0,1,1965.0,2,0.0,5,0,338.0,466.0,121.0,70.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,2.0,5,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2006.5,214.5
922,160000,6,2009,5,7,1308,256.0,1.0,728.0,976,1940,1950,0.0,1,1940.0,2,0.0,7,2,428.0,0.0,300.0,130.0,70,0,0,0,RL,0,0,0,4,4,3,2.0,0.5,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1006.0,128.0
2065,187000,12,2007,5,5,1375,323.0,1.0,1240.0,1375,1956,1998,0.0,1,1956.0,3,0.0,6,1,386.0,522.0,332.0,81.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,4.0,4,3,4,0,1,0,0,1,0,0,0,1,1,0,1,1,0,3026.0,161.5
1710,350000,1,2007,8,5,2385,818.0,3.0,1317.0,1217,2003,2003,280.0,2,2003.0,3,280.0,7,1,938.0,0.0,379.0,110.0,228,192,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,4,4,1,1,1,1,1,0,0,0,1,1,1,1,0,0,4879.5,818.0
1034,133000,6,2008,5,5,1792,480.0,2.0,896.0,896,1974,1974,0.0,2,1982.0,4,0.0,8,0,0.0,0.0,896.0,60.0,45,0,0,0,RL,0,0,0,3,3,4,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,448.0,240.0
1057,417500,8,2008,8,5,2464,650.0,3.0,2418.0,2464,2007,2007,554.0,2,2007.0,4,554.0,9,1,1728.0,495.0,195.0,105.0,78,358,0,0,RL,0,0,0,4,3,5,5.0,3.0,5,5,5,1,1,1,1,1,0,0,0,1,1,1,1,0,0,10222.5,650.0
470,175900,5,2009,7,5,1569,660.0,3.0,1386.0,1569,2007,2007,130.0,2,2007.0,1,130.0,7,1,988.0,0.0,398.0,51.0,20,143,0,0,RL,0,0,0,4,3,4,4.0,0.5,5,4,3,0,1,1,0,1,0,0,0,1,1,1,1,1,0,4151.0,495.0
819,323262,7,2009,9,5,1680,1138.0,3.0,1555.0,1680,2009,2009,242.0,1,2009.0,1,242.0,8,1,1021.0,0.0,534.0,84.0,24,185,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,0,1,1,1,1,0,0,0,1,1,1,1,0,1,5372.0,1138.0
2160,185000,10,2007,7,5,1337,531.0,2.0,1337.0,1337,2003,2003,0.0,2,2003.0,3,0.0,6,0,699.0,0.0,638.0,65.0,39,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3814.0,398.25
2552,129800,7,2006,6,8,816,240.0,1.0,816.0,816,1934,1950,0.0,1,1949.0,2,0.0,4,1,574.0,0.0,242.0,60.0,0,228,1,0,RL,0,0,0,3,3,3,3.0,0.5,5,3,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1843.0,120.0
41,220000,5,2010,7,5,1541,532.0,2.0,1541.0,1541,2005,2005,226.0,2,2005.0,3,226.0,7,1,1201.0,0.0,340.0,95.0,70,0,0,0,RL,0,0,0,4,3,4,3.0,0.5,5,4,4,1,1,1,0,1,0,0,0,1,1,1,1,0,1,3773.0,399.0
742,133000,7,2009,4,7,1573,240.0,1.0,884.0,989,1935,1995,0.0,1,1935.0,3,0.0,6,0,0.0,0.0,884.0,51.0,0,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,442.0,120.0
686,133500,8,2009,4,7,1461,384.0,1.0,832.0,832,1949,1996,0.0,2,1949.0,4,0.0,6,0,0.0,0.0,832.0,60.0,204,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,416.0,192.0
314,170000,3,2010,6,5,2048,776.0,2.0,1958.0,2048,1976,1976,0.0,3,1976.0,5,0.0,9,0,0.0,0.0,1958.0,0.0,0,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,979.0,388.0
1630,168000,7,2007,6,5,1642,392.0,2.0,903.0,910,1993,1994,0.0,2,1993.0,3,0.0,7,1,0.0,0.0,903.0,0.0,84,290,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,451.5,294.0
191,140750,6,2010,6,7,1470,624.0,2.0,738.0,868,1922,1994,0.0,1,1970.0,2,0.0,6,0,283.0,0.0,455.0,60.0,0,0,0,0,RM,0,0,0,3,3,2,2.0,0.5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,793.5,312.0
1626,204000,8,2007,6,5,2299,482.0,2.0,938.0,957,1999,2003,0.0,3,1999.0,5,0.0,7,1,0.0,0.0,938.0,60.0,30,188,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,3,3,0,1,0,1,1,0,0,0,1,1,1,1,1,0,469.0,482.0
59,222500,5,2010,7,5,2035,434.0,2.0,884.0,884,2001,2001,180.0,2,2001.0,3,180.0,8,1,0.0,0.0,884.0,0.0,48,144,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,1,1,0,0,0,1,1,1,0,1,0,442.0,434.0
2632,134500,5,2006,5,5,999,300.0,1.0,925.0,999,1962,1962,0.0,1,1962.0,3,0.0,6,0,784.0,0.0,141.0,69.0,72,150,0,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2422.5,150.0
1835,214000,7,2007,8,5,1378,540.0,2.0,1378.0,1378,2004,2004,0.0,2,2004.0,2,0.0,6,1,851.0,0.0,527.0,45.0,56,160,0,0,FV,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4518.5,540.0
2675,119900,5,2006,5,7,1118,410.0,2.0,793.0,793,1939,1950,0.0,1,1939.0,3,0.0,5,1,507.0,0.0,286.0,65.0,0,0,1,0,RM,0,0,0,3,3,4,2.0,0.5,3,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1157.0,205.0
1503,118000,9,2008,4,4,1440,0.0,0.0,1440.0,1440,1955,1955,270.0,2,0.0,4,270.0,8,0,133.0,0.0,1307.0,92.0,0,0,0,0,RL,0,1,0,3,3,3,4.0,0.5,3,2,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1185.5,0.0
1963,135000,4,2007,5,7,1134,254.0,1.0,1010.0,1134,1960,2002,45.0,1,1960.0,2,45.0,6,0,588.0,0.0,422.0,70.0,16,0,1,0,RL,0,0,0,3,3,3,2.0,0.5,5,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1387.0,190.5
1352,207000,6,2008,6,7,1848,370.0,2.0,833.0,1053,1923,2000,0.0,1,1922.0,4,0.0,8,1,0.0,0.0,833.0,64.0,0,0,0,0,RL,Pave,0,0,3,3,3,0.5,0.5,4,4,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,416.5,185.0
1519,136500,6,2008,6,5,1694,576.0,2.0,1181.0,1390,1925,1950,0.0,2,1925.0,4,0.0,7,1,423.0,0.0,758.0,60.0,0,342,0,0,RL,0,0,0,3,3,3,2.0,0.5,2,3,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1225.0,288.0
1305,107900,8,2008,4,7,901,281.0,1.0,901.0,901,1954,2000,0.0,1,1954.0,2,0.0,4,0,0.0,0.0,901.0,50.0,0,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,450.5,140.5
2014,126000,3,2007,6,5,1409,528.0,2.0,861.0,861,1938,1950,0.0,1,1968.0,3,0.0,6,1,52.0,0.0,809.0,0.0,0,225,0,0,RM,0,0,0,3,3,3,1.0,0.5,4,3,4,0,0,0,0,0,1,0,0,1,1,0,1,1,0,456.5,264.0
1,215000,5,2010,6,5,1656,528.0,2.0,1080.0,1656,1960,1960,112.0,1,1960.0,3,112.0,7,2,639.0,0.0,441.0,141.0,62,210,0,0,RL,0,0,0,3,3,3,3.0,0.5,2,3,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2137.5,528.0
1052,426000,8,2008,10,5,2332,846.0,3.0,1682.0,1742,2007,2008,272.0,2,2008.0,3,272.0,9,1,1280.0,0.0,402.0,96.0,134,196,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6601.0,846.0
622,147000,7,2009,5,7,1113,264.0,1.0,1113.0,1113,1950,2007,0.0,1,1950.0,3,0.0,5,1,607.0,0.0,506.0,80.0,80,0,0,0,RL,0,0,0,4,3,3,4.0,0.5,4,4,4,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2681.0,132.0
913,147500,10,2009,6,8,1232,440.0,2.0,816.0,1232,1916,2000,0.0,1,1916.0,3,0.0,6,1,0.0,0.0,816.0,64.0,0,0,0,0,RL,0,0,0,4,3,3,0.5,0.5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,408.0,220.0
1058,383000,5,2008,9,5,1950,706.0,3.0,1950.0,1950,2007,2007,480.0,2,2007.0,2,480.0,7,1,1375.0,0.0,575.0,104.0,207,156,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,7162.5,706.0
2348,241500,6,2006,7,5,1872,604.0,2.0,1845.0,1872,1988,1988,102.0,2,1988.0,3,102.0,6,1,929.0,0.0,916.0,80.0,39,197,0,0,RL,0,0,0,3,3,4,5.0,0.5,4,3,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5103.0,604.0
1527,147500,1,2008,6,6,1264,400.0,2.0,676.0,676,1914,1995,0.0,1,1994.0,3,0.0,6,0,0.0,0.0,676.0,63.0,0,424,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,338.0,200.0
1011,355000,7,2008,8,5,2500,683.0,3.0,1168.0,1168,2005,2005,130.0,3,2005.0,5,130.0,9,1,16.0,0.0,1152.0,101.0,32,192,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,656.0,683.0
1332,109500,5,2008,5,6,784,0.0,0.0,784.0,784,1924,1950,0.0,1,0.0,2,0.0,5,0,784.0,0.0,0.0,50.0,0,0,0,0,RM,0,0,0,3,3,3,4.0,0.5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3136.0,0.0
209,244400,6,2010,7,7,2403,349.0,1.0,1032.0,1207,1940,1950,0.0,2,1940.0,4,0.0,10,2,0.0,0.0,1032.0,0.0,0,56,0,0,RL,0,0,0,3,4,3,0.5,0.5,5,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,516.0,174.5
619,167000,10,2009,6,5,1644,418.0,2.0,1416.0,1644,1953,1953,238.0,1,1953.0,3,238.0,7,2,1285.0,0.0,131.0,80.0,0,110,0,0,RL,0,0,0,3,3,3,5.0,0.5,3,3,4,0,1,1,1,1,0,0,0,0,0,0,1,1,0,6490.5,418.0
2150,200000,8,2007,7,5,1729,542.0,2.0,860.0,860,2002,2002,214.0,2,2002.0,3,214.0,7,0,0.0,0.0,860.0,65.0,63,386,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,430.0,542.0
2704,80000,1,2006,5,3,879,180.0,1.0,830.0,879,1936,1950,0.0,1,1936.0,2,0.0,4,0,0.0,0.0,830.0,50.0,108,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,415.0,90.0
2839,115000,4,2006,5,7,864,572.0,2.0,864.0,864,1955,1990,0.0,1,1957.0,2,0.0,5,0,167.0,0.0,697.0,60.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,682.5,286.0
1242,139000,5,2008,6,5,1196,297.0,1.0,1196.0,1196,1956,1956,74.0,1,1956.0,2,74.0,6,1,616.0,0.0,580.0,72.0,44,0,0,0,RL,0,0,0,3,3,4,1.0,0.5,4,3,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,906.0,222.75
2714,149500,3,2006,6,7,1400,440.0,2.0,672.0,672,1978,1978,203.0,1,1978.0,3,203.0,6,1,209.0,0.0,463.0,74.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,3,3,3,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1067.5,440.0
799,108000,10,2009,4,5,1510,296.0,1.0,755.0,755,1940,1950,0.0,1,1940.0,4,0.0,7,1,0.0,0.0,755.0,60.0,0,120,1,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,377.5,148.0
1260,106250,8,2008,4,7,1294,0.0,0.0,0.0,694,1900,2000,0.0,2,0.0,3,0.0,7,0,0.0,0.0,0.0,60.0,114,220,0,0,RL,Grvl,1,0,3,3,0,0.0,0.0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0
2107,194000,5,2007,7,5,1240,826.0,3.0,1240.0,1240,2006,2006,0.0,2,2006.0,2,0.0,5,0,0.0,0.0,1240.0,74.0,93,140,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,620.0,619.5
2486,129500,7,2006,5,4,988,624.0,2.0,988.0,988,1962,1962,51.0,1,1977.0,3,51.0,6,0,36.0,0.0,952.0,70.0,0,0,0,0,RL,0,0,0,3,3,3,1.0,0.5,5,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,512.0,312.0
1911,126000,5,2007,5,5,1560,792.0,3.0,1560.0,1560,1968,1968,0.0,2,1968.0,4,0.0,8,0,0.0,0.0,1560.0,63.0,0,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,780.0,396.0
896,120000,6,2009,5,5,1368,195.0,1.0,1078.0,1368,1950,1950,0.0,1,1950.0,3,0.0,6,0,1078.0,0.0,0.0,70.0,41,0,0,0,RL,0,0,0,3,3,2,2.0,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2156.0,146.25
272,213000,5,2010,7,5,1484,606.0,2.0,1473.0,1484,2004,2005,109.0,2,2004.0,3,109.0,7,0,712.0,0.0,761.0,70.0,35,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,3940.5,454.5
2521,190000,7,2006,8,5,1226,484.0,2.0,1226.0,1226,1980,1980,0.0,1,1980.0,1,0.0,4,1,807.0,0.0,419.0,40.0,78,133,0,0,RL,0,0,0,4,3,4,5.0,0.5,3,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4244.5,484.0
2324,183500,7,2006,6,6,1169,402.0,2.0,1160.0,1169,1993,1994,112.0,2,1993.0,3,112.0,6,1,705.0,0.0,455.0,0.0,26,0,1,0,RL,0,0,0,3,3,4,5.0,0.5,4,3,3,0,1,1,1,1,0,0,0,0,0,1,0,1,0,3752.5,402.0
1953,172000,10,2007,7,5,1651,276.0,1.0,725.0,1035,1963,1999,364.0,2,1963.0,4,364.0,6,2,242.0,483.0,0.0,93.0,46,460,1,0,RL,0,0,0,3,3,3,2.0,4.0,3,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2416.0,138.0
887,100000,5,2009,4,6,816,288.0,1.0,816.0,816,1938,1958,0.0,1,1958.0,2,0.0,3,1,690.0,0.0,126.0,67.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2823.0,144.0
1479,218836,2,2008,7,6,1564,814.0,3.0,1564.0,1564,2007,2007,212.0,2,2007.0,3,212.0,6,0,56.0,0.0,1508.0,85.0,24,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1034.0,610.5
1317,163000,4,2008,6,7,1912,672.0,2.0,482.0,1221,1905,2000,0.0,2,2003.0,3,0.0,7,1,0.0,0.0,482.0,60.0,25,0,0,0,RM,Pave,1,0,3,3,2,0.5,0.5,5,3,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,241.0,336.0
1750,206580,4,2007,7,5,1525,534.0,2.0,1510.0,1525,2006,2006,0.0,2,2006.0,3,0.0,6,1,0.0,0.0,1510.0,59.0,18,100,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,0,1,0,0,0,1,1,1,0,0,1,755.0,400.5
2815,163990,7,2006,6,5,1456,390.0,2.0,728.0,728,2005,2006,0.0,2,2005.0,3,0.0,8,1,0.0,0.0,728.0,65.0,24,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,1,1,1,364.0,390.0
2692,116500,7,2006,5,8,1330,390.0,1.0,396.0,665,1910,2004,0.0,1,2001.0,3,0.0,7,0,0.0,0.0,396.0,60.0,72,0,1,0,RM,0,0,0,2,4,2,0.5,0.5,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,198.0,195.0
1090,188000,7,2008,7,5,1720,400.0,2.0,840.0,840,2002,2003,0.0,2,2002.0,3,0.0,7,1,0.0,0.0,840.0,0.0,48,138,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,1,0,420.0,400.0
1912,175000,6,2007,5,6,1280,432.0,2.0,793.0,1280,1966,1966,87.0,2,1966.0,3,87.0,6,1,602.0,0.0,191.0,0.0,40,140,0,0,RL,0,0,0,3,3,3,5.0,0.5,5,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3105.5,432.0
1634,182000,10,2007,8,5,1179,480.0,2.0,1166.0,1179,1988,1988,0.0,2,1988.0,2,0.0,5,0,248.0,0.0,918.0,38.0,108,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1699.0,360.0
1974,103000,4,2007,5,7,960,576.0,2.0,850.0,960,1926,1980,0.0,1,1981.0,2,0.0,5,0,0.0,0.0,850.0,60.0,0,0,0,0,RM,0,0,0,4,4,3,0.5,0.5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,425.0,432.0
1764,466500,3,2007,10,5,2633,804.0,3.0,2633.0,2633,2001,2002,705.0,2,2001.0,2,705.0,8,2,1282.0,0.0,1351.0,0.0,140,314,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,0,1,0,0,0,1,1,1,1,0,0,7085.5,603.0
634,149500,6,2009,6,8,988,297.0,1.0,988.0,988,1959,1998,0.0,2,1959.0,3,0.0,6,0,708.0,0.0,280.0,66.0,0,156,0,0,RL,0,0,0,4,3,3,4.0,0.5,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2972.0,148.5
1683,142500,4,2007,7,7,1055,319.0,1.0,1061.0,1055,1978,1978,0.0,2,1978.0,2,0.0,4,0,632.0,6.0,423.0,24.0,32,108,0,0,RL,0,0,0,3,3,4,5.0,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3374.5,159.5
2199,136500,4,2007,5,5,1422,352.0,1.0,1290.0,1422,1926,1950,0.0,1,1973.0,3,0.0,6,0,319.0,0.0,971.0,54.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1442.5,176.0
2789,137000,6,2006,6,5,1320,484.0,2.0,630.0,630,1993,1994,0.0,2,1993.0,3,0.0,5,0,338.0,0.0,292.0,0.0,48,0,1,0,RH,0,0,0,3,3,4,5.0,0.5,5,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1836.0,242.0
1018,226500,6,2008,7,6,1688,528.0,2.0,1675.0,1688,1988,1988,102.0,2,1988.0,2,102.0,6,1,983.0,0.0,692.0,63.0,48,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,5,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5261.0,396.0
14,171500,2,2010,7,5,1341,506.0,2.0,1300.0,1341,1990,1990,0.0,1,1990.0,2,0.0,5,1,637.0,0.0,663.0,85.0,0,192,0,0,RL,0,0,0,3,3,4,5.0,0.5,4,4,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3516.5,253.0
2782,132500,7,2006,5,5,954,576.0,2.0,911.0,954,1976,1976,0.0,1,1976.0,3,0.0,6,0,483.0,0.0,428.0,55.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2146.0,288.0
2626,87500,5,2006,3,4,1040,400.0,2.0,0.0,1040,1949,1950,340.0,2,1949.0,2,340.0,6,0,0.0,0.0,0.0,0.0,0,0,0,0,RL,0,1,0,3,3,0,0.0,0.0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,200.0
1175,223000,6,2008,7,5,1789,546.0,2.0,858.0,872,2001,2001,513.0,2,2001.0,3,513.0,7,1,681.0,0.0,177.0,79.0,0,0,0,0,FV,0,0,0,3,3,3,5.0,0.5,5,3,3,0,1,1,1,1,0,0,0,1,1,1,0,1,0,3493.5,546.0
1232,174000,7,2008,6,9,1537,462.0,2.0,1319.0,1537,1962,2005,237.0,1,1962.0,3,237.0,7,1,0.0,0.0,1319.0,80.0,36,0,1,0,RL,0,0,0,4,4,3,0.5,0.5,3,4,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,659.5,346.5
2590,142000,6,2006,5,6,884,270.0,1.0,884.0,884,1951,1991,0.0,1,1951.0,2,0.0,4,0,741.0,0.0,143.0,85.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,5,3,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1553.5,270.0
2463,232600,6,2006,8,5,1489,776.0,2.0,1489.0,1489,2006,2006,0.0,2,2006.0,3,0.0,7,1,0.0,0.0,1489.0,81.0,140,0,0,0,FV,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,0,1,0,0,0,1,1,1,1,1,1,744.5,582.0
2358,181000,1,2006,6,6,1309,484.0,2.0,1040.0,1309,1974,1999,99.0,1,1974.0,3,99.0,5,1,663.0,377.0,0.0,78.0,0,265,1,648,RL,0,0,0,3,3,3,4.0,1.0,2,4,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3029.0,363.0
2911,151400,6,2006,6,4,2521,576.0,2.0,942.0,1291,1973,1973,0.0,2,1973.0,5,0.0,10,1,837.0,0.0,105.0,42.0,20,728,1,0,RM,0,0,0,3,3,4,4.0,0.5,4,3,4,0,1,0,1,0,1,0,0,1,0,0,1,1,0,3400.5,576.0
1699,250000,5,2007,8,5,1634,866.0,3.0,1626.0,1634,2006,2006,248.0,2,2006.0,3,248.0,7,1,0.0,0.0,1626.0,98.0,44,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,1,1,1,0,1,0,0,0,1,1,1,0,1,0,813.0,649.5
115,196500,3,2010,7,5,1714,496.0,2.0,980.0,980,1988,1988,42.0,2,1988.0,3,42.0,7,1,394.0,0.0,586.0,80.0,66,228,1,0,RL,0,0,0,3,3,4,5.0,0.5,3,3,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2263.0,248.0
1998,185000,2,2007,7,8,2454,576.0,2.0,819.0,1312,1879,1987,0.0,2,1950.0,3,0.0,8,1,0.0,0.0,819.0,75.0,148,0,1,0,RM,Grvl,0,0,3,4,3,0.5,0.5,3,3,4,0,1,0,0,0,1,1,0,0,0,1,1,1,0,409.5,288.0
589,113000,8,2009,6,5,1216,336.0,1.0,1216.0,1216,1969,1969,200.0,1,1969.0,3,200.0,5,0,955.0,0.0,261.0,75.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2995.5,168.0
1641,392000,10,2007,8,6,1419,567.0,2.0,1419.0,1419,2007,2007,0.0,2,2007.0,2,0.0,7,1,945.0,0.0,474.0,60.0,0,140,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,1,1,1,0,1,0,0,0,0,0,1,1,0,1,4962.0,425.25
2821,127500,10,2006,6,5,980,0.0,0.0,945.0,980,1975,1975,250.0,2,0.0,4,250.0,4,0,945.0,0.0,0.0,35.0,0,0,0,0,RL,0,0,0,3,3,4,5.0,0.5,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4725.0,0.0
1846,177000,9,2007,6,5,1573,440.0,2.0,756.0,769,2000,2000,216.0,2,2000.0,3,216.0,4,0,417.0,0.0,339.0,24.0,32,0,0,0,FV,0,0,0,4,3,4,5.0,0.5,5,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2254.5,220.0
1805,265000,6,2007,6,5,2443,744.0,3.0,1158.0,1158,2004,2004,353.0,2,2004.0,4,353.0,9,1,0.0,0.0,1158.0,85.0,127,193,0,0,FV,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,0,1,0,0,0,1,1,1,1,0,0,579.0,558.0
1853,312500,6,2007,8,5,2362,1105.0,2.0,1220.0,1220,1998,1998,0.0,2,1998.0,3,0.0,8,2,901.0,0.0,319.0,106.0,0,147,0,0,FV,0,0,0,4,4,5,5.0,0.5,5,4,3,0,1,0,0,1,0,0,0,1,1,1,0,0,0,4664.5,828.75
1321,325000,7,2008,10,9,2775,880.0,2.0,1237.0,1521,1893,2000,0.0,3,1988.0,3,0.0,9,1,0.0,0.0,1237.0,75.0,502,105,0,0,RM,0,0,0,5,5,3,0.5,0.5,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,618.5,440.0
564,275000,4,2009,8,8,2014,864.0,3.0,2014.0,2014,1980,1980,115.0,2,1980.0,2,115.0,6,2,1733.0,92.0,189.0,0.0,0,462,1,0,RL,0,0,0,4,4,4,4.0,2.0,4,4,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,7210.5,648.0
1771,290000,6,2007,7,5,2520,721.0,3.0,1203.0,1214,1995,1995,290.0,2,1995.0,4,290.0,9,1,565.0,0.0,638.0,82.0,114,224,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,0,1,0,0,0,1,1,1,0,1,0,3144.0,540.75
